C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_121.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_121.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_121.jpg, -0.200129, 1, 0, 5.898514
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_222.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_222.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_222.jpg, 0, 1, 0, 7.040193
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_325.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_325.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_325.jpg, 0, 1, 0, 8.17577
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_428.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_428.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_428.jpg, 0, 1, 0, 9.300979
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_536.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_536.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_536.jpg, -0.2650164, 1, 0, 10.61677
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_636.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_636.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_636.jpg, -0.28124, 1, 0, 11.50755
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_740.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_740.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_740.jpg, 0, 1, 0, 12.78402
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_844.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_844.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_844.jpg, 0, 1, 0, 13.84048
C:\self drving car\training data\IMG\center_2019_02_10_12_06_20_945.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_20_945.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_20_945.jpg, 0, 1, 0, 14.87878
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_046.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_046.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_046.jpg, 0, 1, 0, 16.02116
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_148.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_148.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_148.jpg, -0.08937133, 1, 0, 16.92567
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_253.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_253.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_253.jpg, -0.4526542, 1, 0, 18.08529
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_355.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_355.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_355.jpg, -0.4332699, 1, 0, 19.12684
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_457.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_457.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_457.jpg, -0.1386957, 1, 0, 20.03744
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_558.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_558.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_558.jpg, 0, 1, 0, 21.11752
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_659.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_659.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_659.jpg, 0, 1, 0, 22.05207
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_764.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_764.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_764.jpg, -0.01643179, 1, 0, 23.06978
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_866.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_866.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_866.jpg, -0.3142316, 1, 0, 23.98847
C:\self drving car\training data\IMG\center_2019_02_10_12_06_21_967.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_21_967.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_21_967.jpg, -0.3356861, 1, 0, 24.8436
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_072.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_072.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_072.jpg, 0, 1, 0, 25.98919
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_173.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_173.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_173.jpg, 0, 1, 0, 26.92828
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_273.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_273.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_273.jpg, 0, 1, 0, 27.86481
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_374.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_374.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_374.jpg, -0.1259776, 1, 0, 28.78869
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_477.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_477.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_477.jpg, -0.4189015, 1, 0, 29.60061
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_580.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_580.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_580.jpg, -0.3021996, 1, 0, 30.18891
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_681.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_681.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_681.jpg, 0, 1, 0, 30.1863
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_783.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_783.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_783.jpg, 0, 1, 0, 30.18979
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_885.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_885.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_885.jpg, 0, 1, 0, 30.19023
C:\self drving car\training data\IMG\center_2019_02_10_12_06_22_987.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_22_987.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_22_987.jpg, 0, 1, 0, 30.1904
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_089.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_089.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_089.jpg, -0.09220611, 1, 0, 30.18838
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_192.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_192.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_192.jpg, -0.4478585, 1, 0, 30.15003
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_297.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_297.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_297.jpg, -0.2658066, 1, 0, 30.19004
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_401.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_401.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_401.jpg, 0, 1, 0, 30.18657
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_501.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_501.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_501.jpg, 0, 1, 0, 30.18993
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_605.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_605.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_605.jpg, 0, 1, 0, 30.19029
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_705.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_705.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_705.jpg, 0, 1, 0, 30.19032
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_808.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_808.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_808.jpg, 0, 1, 0, 30.19028
C:\self drving car\training data\IMG\center_2019_02_10_12_06_23_910.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_23_910.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_23_910.jpg, -0.1497447, 1, 0, 30.18429
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_014.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_014.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_014.jpg, -0.2172792, 1, 0, 30.18667
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_118.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_118.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_118.jpg, 0, 1, 0, 30.18845
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_219.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_219.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_219.jpg, 0, 1, 0, 30.19065
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_320.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_320.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_320.jpg, 0, 1, 0, 30.1903
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_424.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_424.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_424.jpg, 0, 1, 0, 30.19031
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_527.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_527.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_527.jpg, 0, 1, 0, 30.19029
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_629.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_629.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_629.jpg, -0.1399689, 1, 0, 30.18502
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_734.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_734.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_734.jpg, -0.3525394, 1, 0, 30.16687
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_836.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_836.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_836.jpg, -0.05665789, 1, 0, 30.19119
C:\self drving car\training data\IMG\center_2019_02_10_12_06_24_938.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_24_938.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_24_938.jpg, 0, 1, 0, 30.18958
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_043.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_043.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_043.jpg, 0, 1, 0, 30.19048
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_146.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_146.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_146.jpg, 0, 1, 0, 30.19035
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_251.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_251.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_251.jpg, 0, 1, 0, 30.19032
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_352.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_352.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_352.jpg, 0, 1, 0, 30.1903
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_454.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_454.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_454.jpg, -0.1991766, 1, 0, 30.1797
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_557.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_557.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_557.jpg, -0.3257242, 1, 0, 30.17302
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_663.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_663.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_663.jpg, -0.0222805, 1, 0, 30.18918
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_764.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_764.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_764.jpg, 0, 1, 0, 30.19002
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_869.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_869.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_869.jpg, 0, 1, 0, 30.19023
C:\self drving car\training data\IMG\center_2019_02_10_12_06_25_976.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_25_976.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_25_976.jpg, 0, 1, 0, 30.19044
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_078.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_078.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_078.jpg, 0, 1, 0, 30.19032
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_178.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_178.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_178.jpg, 0, 1, 0, 30.19031
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_282.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_282.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_282.jpg, 0, 1, 0, 30.19032
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_384.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_384.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_384.jpg, -0.01789099, 1, 0, 30.19023
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_488.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_488.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_488.jpg, -0.3087958, 1, 0, 30.16692
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_589.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_589.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_589.jpg, -0.2043921, 1, 0, 30.18949
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_695.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_695.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_695.jpg, 0, 1, 0, 30.18918
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_797.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_797.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_797.jpg, 0, 1, 0, 30.19017
C:\self drving car\training data\IMG\center_2019_02_10_12_06_26_903.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_26_903.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_26_903.jpg, 0, 1, 0, 30.19037
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_005.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_005.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_005.jpg, 0, 1, 0, 30.19032
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_105.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_105.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_105.jpg, 0, 1, 0, 30.19031
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_209.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_209.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_209.jpg, 0, 1, 0, 30.1903
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_312.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_312.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_312.jpg, 0, 1, 0, 30.19028
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_417.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_417.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_417.jpg, -0.04964183, 1, 0, 30.18972
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_520.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_520.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_520.jpg, -0.3381232, 1, 0, 30.1633
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_621.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_621.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_621.jpg, -0.03905711, 1, 0, 30.19034
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_722.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_722.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_722.jpg, 0, 1, 0, 30.18991
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_824.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_824.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_824.jpg, 0, 1, 0, 30.19065
C:\self drving car\training data\IMG\center_2019_02_10_12_06_27_927.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_27_927.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_27_927.jpg, 0, 1, 0, 30.19031
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_028.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_028.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_028.jpg, -0.1127817, 1, 0, 30.18728
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_134.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_134.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_134.jpg, -0.4013842, 1, 0, 30.15828
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_234.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_234.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_234.jpg, -0.09928016, 1, 0, 30.19183
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_340.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_340.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_340.jpg, 0, 1, 0, 30.18922
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_443.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_443.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_443.jpg, 0, 1, 0, 30.19019
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_553.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_553.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_553.jpg, 0, 1, 0, 30.19031
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_658.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_658.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_658.jpg, 0, 1, 0, 30.19024
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_764.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_764.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_764.jpg, 0, 1, 0, 30.19032
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_867.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_867.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_867.jpg, 0, 1, 0, 30.19041
C:\self drving car\training data\IMG\center_2019_02_10_12_06_28_970.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_28_970.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_28_970.jpg, 0, 1, 0, 30.19034
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_071.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_071.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_071.jpg, 0, 1, 0, 30.1903
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_174.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_174.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_174.jpg, -0.1939132, 1, 0, 30.18004
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_275.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_275.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_275.jpg, -0.4317663, 1, 0, 30.15307
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_382.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_382.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_382.jpg, -0.1450889, 1, 0, 30.19221
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_484.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_484.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_484.jpg, 0, 1, 0, 30.18874
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_584.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_584.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_584.jpg, 0, 1, 0, 30.19013
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_683.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_683.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_683.jpg, 0, 1, 0, 30.19033
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_786.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_786.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_786.jpg, 0, 1, 0, 30.19031
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_888.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_888.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_888.jpg, 0, 1, 0, 30.1904
C:\self drving car\training data\IMG\center_2019_02_10_12_06_29_998.jpg, C:\self drving car\training data\IMG\left_2019_02_10_12_06_29_998.jpg, C:\self drving car\training data\IMG\right_2019_02_10_12_06_29_998.jpg, 0, 1, 0, 30.19027
